curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,interactor2,stressor,stage,doi,citation,figuretable,mismatch
3,Female Longevity,days,64,Female Mortality Rate,per capita per day,0.0156,Aedes krombeini,terrestrial,mosquito,22,celcius,NA,NA,adult,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
3,Female Longevity,days,70,Female Mortality Rate,per capita per day,0.0143,Aedes krombeini,terrestrial,mosquito,26,celcius,NA,NA,adult,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
3,Female Longevity,days,29,Female Mortality Rate,per capita per day,0.0345,Aedes krombeini,terrestrial,mosquito,30,celcius,NA,NA,adult,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
3,Female Longevity,days,3,Female Mortality Rate,per capita per day,0.3333,Aedes krombeini,terrestrial,mosquito,33.5,celcius,NA,NA,adult,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
1,Transition rate,1/days,0.1595,Juvenile Development Rate,1/days,0.1595,Aedes aegypti,aquatic,mosquito,36.55,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 10,yes
1,Transition rate,1/days,0,Juvenile Development Rate,1/days,0,Aedes aegypti,aquatic,mosquito,39.95,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 10,yes
1,Transition rate,1/days,0,Juvenile Development Rate,1/days,0,Aedes aegypti,aquatic,mosquito,40.16,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 10,yes
1,Transition rate,1/days,0,Juvenile Development Rate,1/days,0,Aedes aegypti,aquatic,mosquito,40.64,celcius,NA,NA,juvenile,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 10,yes
2,Juvenile Development Time,days,0,Juvenile Development Rate,1/days,0,Aedes albopictus,aquatic,mosquito,5,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 2,yes
2,Juvenile Development Time,days,0,Juvenile Development Rate,1/days,0,Aedes albopictus,aquatic,mosquito,10,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 2,yes
2,Juvenile Development Time,days,35,Juvenile Development Rate,1/days,0.0286,Aedes albopictus,aquatic,mosquito,15,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 2,yes
2,Juvenile Development Time,days,14.4,Juvenile Development Rate,1/days,0.0694,Aedes albopictus,aquatic,mosquito,20,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 2,yes
2,Juvenile Development Time,days,10.4,Juvenile Development Rate,1/days,0.0962,Aedes albopictus,aquatic,mosquito,25,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 2,yes
2,Juvenile Development Time,days,8.8,Juvenile Development Rate,1/days,0.1136,Aedes albopictus,aquatic,mosquito,30,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 2,yes
2,Juvenile Development Time,days,12.3,Juvenile Development Rate,1/days,0.0813,Aedes albopictus,aquatic,mosquito,35,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 2,yes
2,Juvenile Development Time,days,0,Juvenile Development Rate,1/days,0,Aedes albopictus,aquatic,mosquito,40,celcius,NA,NA,juvenile,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 2,yes
3,Development Time,days,NA,Juvenile Development Rate,1/days,0,Aedes krombeini,aquatic,mosquito,14,celcius,NA,NA,juvenile,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
3,Development Time,days,24,Juvenile Development Rate,1/days,0.0417,Aedes krombeini,aquatic,mosquito,18,celcius,NA,NA,juvenile,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
3,Development Time,days,10.3,Juvenile Development Rate,1/days,0.0971,Aedes krombeini,aquatic,mosquito,22,celcius,NA,NA,juvenile,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
3,Development Time,days,6.3,Juvenile Development Rate,1/days,0.1587,Aedes krombeini,aquatic,mosquito,26,celcius,NA,NA,juvenile,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
3,Development Time,days,5,Juvenile Development Rate,1/days,0.2,Aedes krombeini,aquatic,mosquito,30,celcius,NA,NA,juvenile,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
3,Development Time,days,5.5,Juvenile Development Rate,1/days,0.1818,Aedes krombeini,aquatic,mosquito,33.5,celcius,NA,NA,juvenile,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
3,Development Time,days,NA,Juvenile Development Rate,1/days,0,Aedes krombeini,aquatic,mosquito,35,celcius,NA,NA,juvenile,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
4,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Anopheles gambiae,terrestrial,mosquito,16,celcius,NA,NA,juvenile,10.1079/BER2003259,"Bayoh & Lindsay. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae)
M.N.""  Bulletin of Entomological Research (2003) 93, 375ñ381.",Table 1,yes
4,Juvenile Development Time,days,23.3,Juvenile Development Rate,1/days,0.0429,Anopheles gambiae,terrestrial,mosquito,17.97,celcius,NA,NA,juvenile,10.1079/BER2003259,"Bayoh & Lindsay. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae)
M.N.""  Bulletin of Entomological Research (2003) 93, 375ñ381.",Table 1,yes
4,Juvenile Development Time,days,20.4,Juvenile Development Rate,1/days,0.049,Anopheles gambiae,terrestrial,mosquito,20.03,celcius,NA,NA,juvenile,10.1079/BER2003259,"Bayoh & Lindsay. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae)
M.N.""  Bulletin of Entomological Research (2003) 93, 375ñ381.",Table 1,yes
4,Juvenile Development Time,days,17.5,Juvenile Development Rate,1/days,0.0571,Anopheles gambiae,terrestrial,mosquito,22.01,celcius,NA,NA,juvenile,10.1079/BER2003259,"Bayoh & Lindsay. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae)
M.N.""  Bulletin of Entomological Research (2003) 93, 375ñ381.",Table 1,yes
4,Juvenile Development Time,days,13.5,Juvenile Development Rate,1/days,0.0741,Anopheles gambiae,terrestrial,mosquito,23.98,celcius,NA,NA,juvenile,10.1079/BER2003259,"Bayoh & Lindsay. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae)
M.N.""  Bulletin of Entomological Research (2003) 93, 375ñ381.",Table 1,yes
3,Female Longevity,days,0,Female Mortality Rate,per capita per day,1,Aedes krombeini,terrestrial,mosquito,35,celcius,NA,NA,adult,10.1016/0306-4565(95)00035-12,"Joshi, D.S. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. therm. Biol. 3, 151-154 1996",Table 1,yes
4,Female Longevity,days,4,Female Mortality Rate,1/days,0.25,Anopheles gambiae,terrestrial,mosquito,5,celcius,NA,NA,adult,NA,Bayoh dissertation,tbc,yes
4,Female Longevity,days,9,Female Mortality Rate,1/days,0.1111,Anopheles gambiae,terrestrial,mosquito,10,celcius,NA,NA,adult,NA,Bayoh dissertation,tbc,yes
4,Female Longevity,days,23,Female Mortality Rate,1/days,0.0435,Anopheles gambiae,terrestrial,mosquito,15,celcius,NA,NA,adult,NA,Bayoh dissertation,tbc,yes
4,Female Longevity,days,23,Female Mortality Rate,1/days,0.0435,Anopheles gambiae,terrestrial,mosquito,20,celcius,NA,NA,adult,NA,Bayoh dissertation,tbc,yes
4,Female Longevity,days,25,Female Mortality Rate,1/days,0.04,Anopheles gambiae,terrestrial,mosquito,25,celcius,NA,NA,adult,NA,Bayoh dissertation,tbc,yes
4,Female Longevity,days,15,Female Mortality Rate,1/days,0.0667,Anopheles gambiae,terrestrial,mosquito,30,celcius,NA,NA,adult,NA,Bayoh dissertation,tbc,yes
1,Oviposition Rate,no. of progeny per day,0,Fecundity Rate,no. of progeny per day,0,Aedes aegypti,terrestrial,mosquito,10.54,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,0,Fecundity Rate,no. of progeny per day,0,Aedes aegypti,terrestrial,mosquito,10.76,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,0.3548,Fecundity Rate,no. of progeny per day,0.3548,Aedes aegypti,terrestrial,mosquito,15.3,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,1.1208,Fecundity Rate,no. of progeny per day,1.1208,Aedes aegypti,terrestrial,mosquito,16.52,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,3.3668,Fecundity Rate,no. of progeny per day,3.3668,Aedes aegypti,terrestrial,mosquito,20.05,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,3.5931,Fecundity Rate,no. of progeny per day,3.5931,Aedes aegypti,terrestrial,mosquito,21.79,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,6.9847,Fecundity Rate,no. of progeny per day,6.9847,Aedes aegypti,terrestrial,mosquito,25.64,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,7.5997,Fecundity Rate,no. of progeny per day,7.5997,Aedes aegypti,terrestrial,mosquito,27.64,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,9.5762,Fecundity Rate,no. of progeny per day,9.5762,Aedes aegypti,terrestrial,mosquito,31.33,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,7.277,Fecundity Rate,no. of progeny per day,7.277,Aedes aegypti,terrestrial,mosquito,31.65,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,11.224,Fecundity Rate,no. of progeny per day,11.224,Aedes aegypti,terrestrial,mosquito,32.55,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
1,Oviposition Rate,no. of progeny per day,7.2745,Fecundity Rate,no. of progeny per day,7.2745,Aedes aegypti,terrestrial,mosquito,33.41,celcius,NA,NA,adult,10.1017/S0950268809002040,"Yang, H. M., et al. ""Assessing the effects of temperature on the population of Aedes aegypti, the vector of dengue."" Epidemiology & Infection 137.8 (2009): 1188-1202.",Table 5,no
2,Fecundity,no. of eggs,0,Fecundity Rate,no. of progeny/longevity,NA,Aedes albopictus,terrestrial,mosquito,5,celcius,NA,NA,adult,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 6,yes
2,Fecundity,no. of eggs,0,Fecundity Rate,no. of progeny/longevity,NA,Aedes albopictus,terrestrial,mosquito,10,celcius,NA,NA,adult,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 6,yes
2,Fecundity,no. of eggs,0,Fecundity Rate,no. of progeny/longevity,NA,Aedes albopictus,terrestrial,mosquito,15,celcius,NA,NA,adult,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 6,yes
2,Fecundity,no. of eggs,50.8,Fecundity Rate,no. of progeny/longevity,NA,Aedes albopictus,terrestrial,mosquito,20,celcius,NA,NA,adult,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 6,yes
2,Fecundity,no. of eggs,65.3,Fecundity Rate,no. of progeny/longevity,NA,Aedes albopictus,terrestrial,mosquito,25,celcius,NA,NA,adult,10.1603/033.046.0105,"Delatte et al. ""Influence of temperature on immature development, survival, longevity, fecundity, and gonotrophic cycles of Aedes albopictus, vector of chikungunya and dengue in the Indian Ocean."" Journal of medical entomology 46.1 (2009): 33-41.",Table 6,yes
